BARCODE,ITEM_ID,STOREID,ORIGINAL_PRICE,CURRENT_PRICE,QTY_MARKDOWN,QTY_ON_HAND
1117968882,1884415,780,4.29,3.86,78,1
1117969048,2239774,785,4.29,3.86,78,1
1117969058,892748,789,4.29,3.86,78,1
1117969126,1772716,790,4.29,3.86,79,1
1117969127,1788681,794,4.29,3.86,79,1
1117969396,2113740,796,4.29,3.86,79,1
1117970061,2133489,798,4.29,3.86,79,1
1117970062,2133490,94,4.29,3.86,94,1
1117970064,2133491,29,4.29,3.86,29,1
1117970065,2133495,426,4.29,3.86,42,1
1117970071,2129963,431,4.29,3.86,43,1
1117970072,2129985,446,4.29,3.86,44,1
1117970074,2129990,487,4.29,3.86,48,1
1117970075,2129993,54,4.29,3.86,54,1
1117970081,2133481,556,4.29,3.86,55,1
1117970082,2133482,599,4.29,3.86,59,1
1117970084,2133484,630,4.29,3.86,63,1
1117970085,2133486,658,4.29,3.86,65,1
1117970088,2129938,678,4.29,3.86,67,1
1117970091,2133451,686,4.29,3.86,68,1
1117970092,2133453,687,4.29,3.86,68,1
1117970094,2133454,69,4.29,3.86,69,1
1117970095,2133457,698,4.29,3.86,69,1
1117970101,2133459,709,4.29,3.86,70,1
1117970102,2133462,720,4.29,3.86,72,1
1117970104,2133465,724,4.29,3.86,72,1
1117970105,2133466,728,4.29,3.86,72,1
1117970121,2143554,732,4.29,3.86,73,1
1117970122,2143556,738,4.29,3.86,73,1
1117970124,2143557,749,4.29,3.86,74,1
1117970125,2143559,756,4.29,3.86,75,1
1117970181,2151518,759,4.29,3.86,75,1
1117970182,2151520,765,4.29,3.86,76,1
1117970184,2151522,768,4.29,3.86,76,1
1117970185,2151523,780,4.29,3.86,78,1
1117970191,2151514,785,4.29,3.86,78,1
1117970192,2151515,789,4.29,3.86,78,1
1117970194,2151516,790,4.29,3.86,79,1
1117970195,2151517,794,4.29,3.86,79,1
1117970201,2167297,796,4.29,3.86,79,1
1117970202,2167305,798,4.29,3.86,79,1
1117970204,2167308,94,4.29,3.86,94,1
1117970205,2167315,29,3.47,3.12,29,1
1117970311,2172602,426,3.47,3.12,42,1
1117970312,2172604,431,3.47,3.12,43,1
1117970314,2172606,446,3.47,3.12,44,1
1117970315,2172607,487,3.47,3.12,48,1
1117970318,2172478,54,3.47,3.12,54,1
1117970381,2188074,556,3.47,3.12,55,1
1117970382,2188075,599,3.47,3.12,59,1
1117970384,2188082,630,3.47,3.12,63,1
1117970385,2188077,658,3.47,3.12,65,1
1117970388,2187809,678,3.47,3.12,67,1
1117970641,2210120,686,3.47,3.12,68,1
1117970642,2210121,687,3.47,3.12,68,1
1117970643,2210125,69,3.47,3.12,69,1
1117970644,2210126,698,3.47,3.12,69,1
1117970651,2210073,709,3.47,3.12,70,1
1117970652,2210080,720,3.47,3.12,72,1
1117970653,2210081,724,3.47,3.12,72,1
1117970654,2210083,728,3.47,3.12,72,1
1117970691,2210003,732,3.47,3.12,73,1
1117970692,2210006,738,3.47,3.12,73,1
1117970694,2210009,749,3.47,3.12,74,1
1117970695,2210011,756,3.47,3.12,75,1
1117970711,2223253,759,3.47,3.12,75,1
1117970712,2223243,765,3.47,3.12,76,1
1117970714,2223248,768,3.47,3.12,76,1
1117970715,2223246,780,3.47,3.12,78,1
1117970720,2222088,785,3.47,3.12,78,1
1117970721,2222086,789,3.47,3.12,78,1
1117970722,2222087,790,3.47,3.12,79,1
1117970724,2222089,794,3.47,3.12,79,1
1117970725,2222092,796,3.47,3.12,79,1
1117970731,2222111,798,3.47,3.12,79,1
1117970732,2222113,94,3.47,3.12,94,1
1117970734,2222130,29,4,3.6,29,1
1117970735,2222133,426,4,3.6,42,1
1117971051,2281542,431,4,3.6,43,1
1117971052,2282003,446,4,3.6,44,1
1117971053,2282007,487,4,3.6,48,1
1117971054,2282009,54,4,3.6,54,1
1117971061,2282021,556,4,3.6,55,1
1117971062,2282024,599,4,3.6,59,1
1117971063,2282026,630,4,3.6,63,1
1117971064,2282027,658,4,3.6,65,1
1117971165,1722198,678,4,3.6,67,1
1117971168,1722200,686,4,3.6,68,1
1117971169,1722202,687,4,3.6,68,1
1117971180,1722203,69,4,3.6,69,1
1117971190,1722211,698,4,3.6,69,1
1117972420,9162548,709,4,3.6,70,1
1117972491,2216049,720,4,3.6,72,1
1117972492,2216050,724,4,3.6,72,1
1117972493,2216052,728,4,3.6,72,1
1117972494,2216053,732,4,3.6,73,1
1117972495,2216054,738,4,3.6,73,1
1117972496,2216055,749,4,3.6,74,1
1117972497,3015283,756,4,3.6,75,1
1117972499,2230213,759,4,3.6,75,1
1117972500,2216056,765,4,3.6,76,1
1117972501,9162549,768,4,3.6,76,1
1117972502,9162550,780,4,3.6,78,1
1117972506,9162551,785,4,3.6,78,1
1117972532,3353004,789,4,3.6,78,1
1117972643,2405029,790,4,3.6,79,1
1117972647,2418510,794,4,3.6,79,1
1117972669,2530616,796,4,3.6,79,1
1117972830,4858094,798,4,3.6,79,1
1117972831,4858098,94,4,3.6,94,1
1117972833,4858101,29,4,3.6,29,1
1117972834,4858027,426,4,3.6,42,1
1117972838,4858026,431,4,3.6,43,1
1117972851,2911525,446,4,3.6,44,1
1117972852,2911526,487,4,3.6,48,1
1117972853,2912535,54,4,3.6,54,1
1117972854,2911524,556,4,3.6,55,1
1117972855,2911523,599,4,3.6,59,1
1117972858,2911503,630,4,3.6,63,1
1117973103,3015281,658,4,3.6,65,1
1117973121,3015173,678,4,3.6,67,1
1117973122,3015174,686,4,3.6,68,1
1117973123,4880077,687,4,3.6,68,1
1117973124,3015223,69,4,3.6,69,1
1117973125,3015224,698,4,3.6,69,1
1117973126,3015225,709,4,3.6,70,1
1117973129,3015203,720,4,3.6,72,1
1117973142,3731015,724,4,3.6,72,1
1117973143,3731010,728,4,3.6,72,1
1117973144,3731022,732,4,3.6,73,1
1117973145,3731021,738,4,3.6,73,1
1117973148,3731014,749,4,3.6,74,1
1117973149,3731016,756,4,3.6,75,1
1117973151,3731018,759,4,3.6,75,1
1117973157,3731004,765,4,3.6,76,1
1117973182,4880051,768,4,3.6,76,1
1117973183,4880078,780,4,3.6,78,1
1117973184,3015242,785,4,3.6,78,1
1117973185,4880074,789,4,3.6,78,1
1117973401,3015186,790,4,3.6,79,1
1117973443,3015263,794,4,3.6,79,1
1117973471,2475632,796,4,3.6,79,1
1117973472,2475635,798,4,3.6,79,1
1117973474,2475639,94,4,3.6,94,1
1117973475,2475640,29,6,5.4,29,1
1117973481,2471530,426,6,5.4,42,1
1117973482,2471534,431,6,5.4,43,1
1117973484,2471533,446,6,5.4,44,1
1117973485,2471537,487,6,5.4,48,1
1117973600,2912532,54,6,5.4,54,1
1117973601,2917568,556,6,5.4,55,1
1117973602,2917571,599,6,5.4,59,1
1117973604,2917565,630,6,5.4,63,1
1117973605,2917573,658,6,5.4,65,1
1117973608,2911507,678,6,5.4,67,1
1117973631,2912508,686,6,5.4,68,1
1117973632,2912507,687,6,5.4,68,1
1117973634,2911548,69,6,5.4,69,1
1117973635,2912506,698,6,5.4,69,1
1117973641,2912516,709,6,5.4,70,1
1117973642,2912512,720,6,5.4,72,1
1117973644,2912514,724,6,5.4,72,1
1117973645,2912518,728,6,5.4,72,1
1117973650,2912533,732,6,5.4,73,1
1117973658,2911506,738,6,5.4,73,1
1117973681,3248505,749,6,5.4,74,1
1117973682,3249011,756,6,5.4,75,1
1117973684,3250003,759,6,5.4,75,1
1117973685,3249582,765,6,5.4,76,1
1117973687,3250004,768,6,5.4,76,1
1117973688,3249012,780,6,5.4,78,1
1117973689,3250005,785,6,5.4,78,1
1117973690,3250006,789,6,5.4,78,1
1117973751,3541652,790,6,5.4,79,1
1117973752,3541647,794,6,5.4,79,1
1117973753,3541658,796,6,5.4,79,1
1117973754,3541648,798,6,5.4,79,1
1117973755,3541653,94,6,5.4,94,1
1117973758,3541659,29,9.99,8.99,29,1
1117973759,3541661,426,9.99,8.99,42,1
1117973851,3849619,431,9.99,8.99,43,1
1117973852,3849612,446,9.99,8.99,44,1
1117973854,3849615,487,9.99,8.99,48,1
1117973855,3861556,54,9.99,8.99,54,1
1117973858,3849644,556,9.99,8.99,55,1
1117973861,3849600,599,9.99,8.99,59,1
1117973862,3849631,630,9.99,8.99,63,1
1117973864,3849636,658,9.99,8.99,65,1
1117973865,3849664,678,9.99,8.99,67,1
1117973868,3849655,686,9.99,8.99,68,1
1117973870,3849650,687,9.99,8.99,68,1
1117973871,3849654,69,9.99,8.99,69,1
1117973874,3849653,698,9.99,8.99,69,1
1117973878,3849660,709,9.99,8.99,70,1
1117973881,4880060,720,9.99,8.99,72,1
1117973882,4880061,724,9.99,8.99,72,1
1117973884,4880052,728,9.99,8.99,72,1
1117973885,4880053,732,9.99,8.99,73,1
1117973886,4880072,738,9.99,8.99,73,1
1117973890,4880070,749,9.99,8.99,74,1
1117973902,9162552,756,9.99,8.99,75,1
1117973904,9162553,759,9.99,8.99,75,1
1117973905,9162554,765,9.99,8.99,76,1
1117973911,5102010,768,9.99,8.99,76,1
1117973912,5102011,780,9.99,8.99,78,1
1117973989,9162555,785,9.99,8.99,78,1
1117973996,4880087,789,9.99,8.99,78,1
1117973998,9162557,790,9.99,8.99,79,1
1117974003,1482628,794,9.99,8.99,79,1
1117974006,2230220,796,9.99,8.99,79,1
1117974008,1482541,798,9.99,8.99,79,1
1117974016,1482537,94,9.99,8.99,94,1
1117974022,1482579,29,6,5.4,29,1
1117974025,1482586,426,6,5.4,42,1
1117974028,2230215,431,6,5.4,43,1
1117974030,2230216,446,6,5.4,44,1
1117974031,1482581,487,6,5.4,48,1
1117974037,2233679,54,6,5.4,54,1
1117974044,1482589,556,6,5.4,55,1
1117974051,1482595,599,6,5.4,59,1
1117974056,1482592,630,6,5.4,63,1
1117974058,1482598,658,6,5.4,65,1
1117974059,1482600,678,6,5.4,67,1
1117974060,1482608,686,6,5.4,68,1
1117974064,1482593,687,6,5.4,68,1
1117974065,1482603,69,6,5.4,69,1
1117974066,1482596,698,6,5.4,69,1
1117974067,1482597,709,6,5.4,70,1
1117974074,1482604,720,6,5.4,72,1
1117974260,1779947,724,6,5.4,72,1
1117974732,9162558,728,6,5.4,72,1
1117974733,9162559,732,6,5.4,73,1
1117974734,9162560,738,6,5.4,73,1
1117974735,9162561,749,6,5.4,74,1
1117974771,4880054,756,6,5.4,75,1
1117974772,4880055,759,6,5.4,75,1
1117974773,4880079,765,6,5.4,76,1
1117974774,4880056,768,6,5.4,76,1
1117974775,4880057,780,6,5.4,78,1
1117974776,4880058,785,6,5.4,78,1
1117974778,4880075,789,6,5.4,78,1
1117974919,4890545,790,6,5.4,79,1
1117974949,4890546,794,6,5.4,79,1
1117975460,4880085,796,6,5.4,79,1
1117975462,5392517,798,6,5.4,79,1
1117975777,9162562,94,6,5.4,94,1
1117975798,9162563,29,6,5.4,29,1
1117975875,9199508,426,6,5.4,42,1
1117975882,4880063,431,6,5.4,43,1
1117975887,4880066,446,6,5.4,44,1
1117975898,6512003,487,6,5.4,48,1
1117976043,9162565,54,6,5.4,54,1
1117976091,4890540,556,6,5.4,55,1
1117976099,4880084,599,6,5.4,59,1
1117976251,2354079,630,6,5.4,63,1
1117976252,2354080,658,6,5.4,65,1
1117976254,2354083,678,6,5.4,67,1
1117976255,2354086,686,6,5.4,68,1
1117976258,2418512,687,4,3.6,68,1
1117976271,2494515,69,6,5.4,69,1
1117976272,2494518,698,6,5.4,69,1
1117976274,2494521,709,6,5.4,70,1
1117976275,2494523,720,6,5.4,72,1
1117976281,2493066,724,6,5.4,72,1
1117976282,2493069,728,6,5.4,72,1
1117976284,2493070,732,6,5.4,73,1
1117976285,2493073,738,6,5.4,73,1
1117977048,2215391,749,6,5.4,74,1
1117977053,2217172,756,6,5.4,75,1
1117977057,2914519,759,6,5.4,75,1
1117977058,3787028,765,6,5.4,76,1
1117977061,2929145,768,6,5.4,76,1
1117977062,2929142,780,6,5.4,78,1
1117977063,2211991,785,6,5.4,78,1
1117977064,2929149,789,6,5.4,78,1
1117977065,2929147,790,6,5.4,79,1
1117977067,2929084,794,6,5.4,79,1
1117977068,2927085,796,6,5.4,79,1
1117977069,2942056,798,6,5.4,79,1
1117977072,2228374,94,6,5.4,94,1
1117977073,2228862,29,11,9.9,29,1
1117977074,2228430,426,11,9.9,42,1
1117977075,2228583,431,11,9.9,43,1
1117977076,2228859,446,11,9.9,44,1
1117977080,2209983,487,11,9.9,48,1
1117977081,2209980,54,11,9.9,54,1
1117977082,2209982,556,11,9.9,55,1
1117977083,4858025,599,11,9.9,59,1
1117977084,2209984,630,11,9.9,63,1
1117977085,2209987,658,11,9.9,65,1
1117977088,4858106,678,11,9.9,67,1
1117977101,2240629,686,11,9.9,68,1
1117977102,2240642,687,11,9.9,68,1
1117977103,2220160,69,11,9.9,69,1
1117977104,2240643,698,11,9.9,69,1
1117977105,2240665,709,11,9.9,70,1
1117977107,2220165,720,11,9.9,72,1
1117977110,2224734,724,11,9.9,72,1
1117977111,2240668,728,11,9.9,72,1
1117977112,2240671,732,11,9.9,73,1
1117977114,2240676,738,11,9.9,73,1
1117977115,2240679,749,11,9.9,74,1
1117977121,3021055,756,11,9.9,75,1
1117977122,3021057,759,11,9.9,75,1
1117977124,3021028,765,11,9.9,76,1
1117977125,3021033,768,11,9.9,76,1
1117977131,2347022,780,11,9.9,78,1
1117977132,2347024,785,11,9.9,78,1
1117977134,2347026,789,11,9.9,78,1
1117977135,2347028,790,11,9.9,79,1
1117977302,3389015,794,11,9.9,79,1
1117977303,3389004,796,11,9.9,79,1
1117977304,3388504,798,11,9.9,79,1
1117977305,3389013,94,11,9.9,94,1
1117977307,3389008,29,7.99,7.19,29,1
1117977310,3389012,426,7.99,7.19,42,1
1117977313,3389007,431,7.99,7.19,43,1
1117977314,3389011,446,7.99,7.19,44,1
1117977324,3389010,487,7.99,7.19,48,1
1117977382,3389026,54,7.99,7.19,54,1
1117977383,3389025,556,7.99,7.19,55,1
1117977384,3389024,599,7.99,7.19,59,1
1117977385,3389022,630,7.99,7.19,63,1
1117977387,3389023,658,7.99,7.19,65,1
1117977390,3389018,678,7.99,7.19,67,1
1117977392,3389021,686,7.99,7.19,68,1
1117977394,3389020,687,7.99,7.19,68,1
1117977423,4528660,69,7.99,7.19,69,1
1117977424,1941953,698,7.99,7.19,69,1
1117977425,1941949,709,7.99,7.19,70,1
1117977427,1941938,720,7.99,7.19,72,1
1117977429,1941983,724,7.99,7.19,72,1
1117977432,2116961,728,7.99,7.19,72,1
1117977447,4658503,732,7.99,7.19,73,1
1117977452,1941958,738,7.99,7.19,73,1
1117978030,3849643,749,7.99,7.19,74,1
1117978032,3849626,756,7.99,7.19,75,1
1117978033,3849669,759,7.99,7.19,75,1
1117978034,3849640,765,7.99,7.19,76,1
1117978038,3849638,768,7.99,7.19,76,1
1117978111,4507039,780,7.99,7.19,78,1
1117978112,4507045,785,7.99,7.19,78,1
1117978114,4507061,789,7.99,7.19,78,1
1117978115,4507064,790,7.99,7.19,79,1
1117978306,4880059,794,7.99,7.19,79,1
1117978312,4880064,796,7.99,7.19,79,1
1117978313,4880080,798,7.99,7.19,79,1
1117978319,4880069,94,7.99,7.19,94,1
1117979042,3781008,29,5.99,5.39,29,1
1117979043,3781013,426,5.99,5.39,42,1
1117979044,3781015,431,5.99,5.39,43,1
1117979045,3781010,446,5.99,5.39,44,1
1117979047,3781011,487,5.99,5.39,48,1
1117979048,3781014,54,5.99,5.39,54,1
1117979099,2484527,556,5.99,5.39,55,1
1117979104,2484512,599,5.99,5.39,59,1
1117979112,2515637,630,5.99,5.39,63,1
1117979113,2514059,658,5.99,5.39,65,1
1117979114,2514005,678,5.99,5.39,67,1
1117979115,2484517,686,5.99,5.39,68,1
1117979117,2514003,687,5.99,5.39,68,1
1117979123,2516036,69,5.99,5.39,69,1
1117979124,2514007,698,5.99,5.39,69,1
1117979128,2514544,709,5.99,5.39,70,1
1117979131,2484531,720,5.99,5.39,72,1
1117979232,1856071,724,5.99,5.39,72,1
1117979233,1856027,728,5.99,5.39,72,1
1117979234,1856184,732,5.99,5.39,73,1
1117979235,1856163,738,5.99,5.39,73,1
1117979237,2891119,749,5.99,5.39,74,1
1117979242,1856091,756,5.99,5.39,75,1
1117979243,1856048,759,5.99,5.39,75,1
1117979244,2891114,765,5.99,5.39,76,1
1117979258,1856135,768,5.99,5.39,76,1
1117979272,3389003,780,5.99,5.39,78,1
1117979273,3389002,785,5.99,5.39,78,1
1117979274,3388506,789,5.99,5.39,78,1
1117979275,3388508,790,5.99,5.39,79,1
1117979277,3389001,794,5.99,5.39,79,1
1117979280,3388512,796,5.99,5.39,79,1
1117979283,3388507,798,5.99,5.39,79,1
1117979284,3388511,94,5.99,5.39,94,1
1117979288,3388510,29,8.99,8.09,29,1
1117979302,2891170,426,8.99,8.09,42,1
1117979303,1856035,431,8.99,8.09,43,1
1117979304,1856194,446,8.99,8.09,44,1
1117979305,1856172,487,8.99,8.09,48,1
1117979307,1856254,54,8.99,8.09,54,1
1117979311,2891169,556,8.99,8.09,55,1
1117979313,2891168,599,8.99,8.09,59,1
1117979314,2891167,630,8.99,8.09,63,1
1117979321,2891176,658,8.99,8.09,65,1
1117979327,2891171,678,8.99,8.09,67,1
1117979359,2891102,686,8.99,8.09,68,1
1117979402,2891103,687,8.99,8.09,68,1
1117979403,2891108,69,8.99,8.09,69,1
1117979404,2891104,698,8.99,8.09,69,1
1117979405,2891105,709,8.99,8.09,70,1
1117979407,2891106,720,8.99,8.09,72,1
1117979409,2891109,724,8.99,8.09,72,1
1117979410,2891107,728,8.99,8.09,72,1
1117979413,2891101,732,8.99,8.09,73,1
1117979414,2891100,738,8.99,8.09,73,1
1117979419,2891099,749,8.99,8.09,74,1
1117979552,2891182,756,8.99,8.09,75,1
1117979553,2891187,759,8.99,8.09,75,1
1117979554,2891184,765,8.99,8.09,76,1
1117979555,2891185,768,8.99,8.09,76,1
1117979557,2891186,780,8.99,8.09,78,1
1117979758,2891179,785,8.99,8.09,78,1
1117979761,2891183,789,8.99,8.09,78,1
1117979763,2891180,790,8.99,8.09,79,1
1117979764,2891177,794,8.99,8.09,79,1
1117979788,2891078,796,8.99,8.09,79,1
1117979789,2891076,798,8.99,8.09,79,1
1117979796,2891079,94,8.99,8.09,94,1
1117979822,2891080,29,4.99,4.49,29,1
1117979823,2891086,426,4.99,4.49,42,1
1117979824,2891081,431,4.99,4.49,43,1
1117979825,2891082,446,4.99,4.49,44,1
1117979827,2891084,487,4.99,4.49,48,1
1117979828,2891085,54,4.99,4.49,54,1
1117979830,2891083,556,4.99,4.49,55,1
1117979834,2891077,599,4.99,4.49,59,1
1117979852,2891178,630,4.99,4.49,63,1
1117979861,2891181,658,4.99,4.49,65,1
1117979962,2086664,678,4.99,4.49,67,1
1117979963,2086668,686,4.99,4.49,68,1
1117979964,2086681,687,4.99,4.49,68,1
1117979965,2086679,69,4.99,4.49,69,1
1117979967,2086684,698,4.99,4.49,69,1
1117979969,2086691,709,4.99,4.49,70,1
1117979971,2891010,720,4.99,4.49,72,1
1117979972,2086694,724,4.99,4.49,72,1
1117979973,2086665,728,4.99,4.49,72,1
1117979974,2891003,732,4.99,4.49,73,1
1117979982,2891196,738,4.99,4.49,73,1
1117979983,2891197,749,4.99,4.49,74,1
1117979984,2891198,756,4.99,4.49,75,1
1117979985,2891199,759,4.99,4.49,75,1
1117979987,2891200,765,4.99,4.49,76,1
1117979988,2891205,768,4.99,4.49,76,1
1117979989,2891206,780,4.99,4.49,78,1
1117979991,2891201,785,4.99,4.49,78,1
1117979992,2891202,789,4.99,4.49,78,1
1117979993,2891203,790,4.99,4.49,79,1
1117979994,2891204,794,4.99,4.49,79,1
1117984700,2230262,796,4.99,4.49,79,1
1117984701,2230246,798,4.99,4.49,79,1
1117984702,2230285,94,4.99,4.49,94,1
1117984703,2230250,29,4.99,4.49,29,1
1117984704,2230273,426,4.99,4.49,42,1
1117984705,2230199,431,4.99,4.49,43,1
1117984707,2230278,446,4.99,4.49,44,1
1117984709,2230264,487,4.99,4.49,48,1
1117984710,2230265,54,4.99,4.49,54,1
1117984711,2230266,556,4.99,4.49,55,1
1117984716,2230251,599,4.99,4.49,59,1
1117984717,2230217,630,4.99,4.49,63,1
1117984718,2230200,658,4.99,4.49,65,1
1117984719,2230221,678,4.99,4.49,67,1
1117984721,2230280,686,4.99,4.49,68,1
1117984724,2230252,687,4.99,4.49,68,1
1117984725,2230267,69,4.99,4.49,69,1
1117984726,2230268,698,4.99,4.49,69,1
1117984727,2230269,709,4.99,4.49,70,1
1117984729,2230253,720,4.99,4.49,72,1
1117984731,2230224,724,4.99,4.49,72,1
1117984733,2230226,728,4.99,4.49,72,1
1117984734,2230227,732,4.99,4.49,73,1
1117984736,2230254,738,4.99,4.49,73,1
1117984738,2230270,749,4.99,4.49,74,1
1117984741,2230203,756,4.99,4.49,75,1
1117984742,2230204,759,4.99,4.49,75,1
1117984743,2230245,765,4.99,4.49,76,1
1117984744,2230205,768,4.99,4.49,76,1
1117984752,2230206,780,4.99,4.49,78,1
1117984753,2230232,785,4.99,4.49,78,1
1117984755,2230255,789,4.99,4.49,78,1
1117984756,2230271,790,4.99,4.49,79,1
1117984759,2230233,794,4.99,4.49,79,1
1117984760,2230234,796,4.99,4.49,79,1
1117984762,2230235,798,4.99,4.49,79,1
1117984764,2230210,94,4.99,4.49,94,1
1117984765,2230188,29,14.99,13.49,29,1
1117984766,2230263,426,14.99,13.49,42,1
1117984767,2230275,431,14.99,13.49,43,1
1117984768,2230218,446,14.99,13.49,44,1
1117984769,2230288,487,14.99,13.49,48,1
1117984772,2230243,54,14.99,13.49,54,1
1117984773,2230211,556,14.99,13.49,55,1
1117984774,2230189,599,14.99,13.49,59,1
1117984775,2230290,630,14.99,13.49,63,1
1117984777,2230291,658,14.99,13.49,65,1
1117984778,2230236,678,14.99,13.49,67,1
1117984779,2230190,686,14.99,13.49,68,1
1117984780,2230237,687,14.99,13.49,68,1
1117984781,2230212,69,14.99,13.49,69,1
1117984782,2230191,698,14.99,13.49,69,1
1117984783,2230214,709,14.99,13.49,70,1
1117984785,2230257,720,14.99,13.49,72,1
1117984786,2230284,724,14.99,13.49,72,1
1117984787,2230219,728,14.99,13.49,72,1
1117984789,2230192,732,14.99,13.49,73,1
1117984790,2230283,738,14.99,13.49,73,1
1117984792,2230248,749,14.99,13.49,74,1
1117984793,2230193,756,14.99,13.49,75,1
1117984794,2230239,759,14.99,13.49,75,1
1117984795,2230240,765,14.99,13.49,76,1
1117984796,2230274,768,14.99,13.49,76,1
1117984797,2230241,780,14.99,13.49,78,1
1117984798,2230258,785,14.99,13.49,78,1
1117984799,2230286,789,14.99,13.49,78,1
1117984800,2230287,790,14.99,13.49,79,1
1117984801,2230289,794,14.99,13.49,79,1
1117984802,2230272,796,14.99,13.49,79,1
1117986198,1378654,798,14.99,13.49,79,1
1117986262,1656010,94,14.99,13.49,94,1
1117986321,1779954,29,7.99,7.19,29,1
1117986487,1779961,426,7.99,7.19,42,1
1117986512,1910636,431,7.99,7.19,43,1
1117986519,2113804,446,7.99,7.19,44,1
1117986948,836569,487,7.99,7.19,48,1
1117986962,836546,54,7.99,7.19,54,1
1117987915,2216028,556,7.99,7.19,55,1
1117988040,2216001,599,7.99,7.19,59,1
1117988056,1772658,630,7.99,7.19,63,1
1117989984,1978458,658,7.99,7.19,65,1
1117989995,10662029,678,7.99,7.19,67,1
1117990011,22546,686,7.99,7.19,68,1
1117990012,1482620,687,7.99,7.19,68,1
1117990038,892750,69,7.99,7.19,69,1
1117990048,892749,698,7.99,7.19,69,1
1117990066,1143308,709,7.99,7.19,70,1
1117990067,912466,720,7.99,7.19,72,1
1117990071,2113832,724,7.99,7.19,72,1
1117990204,2174901,728,7.99,7.19,72,1
1117990261,1140809,732,7.99,7.19,73,1
1117990262,623032,738,7.99,7.19,73,1
1117990263,619509,749,7.99,7.19,74,1
1117990265,2187801,756,7.99,7.19,75,1
1117990267,1186206,759,7.99,7.19,75,1
1117990275,1140810,765,7.99,7.19,76,1
1117990277,4880073,768,7.99,7.19,76,1
1117990278,1378670,780,7.99,7.19,78,1
1117990280,1378671,785,7.99,7.19,78,1
1117990281,1151650,789,7.99,7.19,78,1
1117990306,623033,790,7.99,7.19,79,1
1117990308,1639223,794,7.99,7.19,79,1
1117990362,1186202,796,7.99,7.19,79,1
1117990413,2062381,798,7.99,7.19,79,1
1117990475,624736,94,7.99,7.19,94,1
1117990476,1593311,29,14.99,13.49,29,1
1117990478,623028,426,14.99,13.49,42,1
1117990600,836085,431,14.99,13.49,43,1
1117990601,836084,446,14.99,13.49,44,1
1117990641,1929638,487,14.99,13.49,48,1
1117990642,1810427,54,14.99,13.49,54,1
1117990645,2175074,556,14.99,13.49,55,1
1117990647,1929646,599,14.99,13.49,59,1
1117990649,2174981,630,14.99,13.49,63,1
1117990661,1929648,658,14.99,13.49,65,1
1117990665,2174978,678,14.99,13.49,67,1
1117990871,2113829,686,14.99,13.49,68,1
1117990877,1779968,687,14.99,13.49,68,1
1117990878,1779969,69,14.99,13.49,69,1
1117990879,1779970,698,14.99,13.49,69,1
1117990913,1378676,709,14.99,13.49,70,1
1117991061,1929650,720,14.99,13.49,72,1
1117991070,2050804,724,14.99,13.49,72,1
1117991071,1929652,728,14.99,13.49,72,1
1117991081,1929653,732,14.99,13.49,73,1
1117991091,1929658,738,14.99,13.49,73,1
1117991100,1929240,749,14.99,13.49,74,1
1117991101,1929660,756,14.99,13.49,75,1
1117991143,2113805,759,14.99,13.49,75,1
1117991165,2143686,765,14.99,13.49,76,1
1117991170,1898568,768,14.99,13.49,76,1
1117991180,2217824,780,14.99,13.49,78,1
1117991182,2020188,785,14.99,13.49,78,1
1117991360,5102013,789,14.99,13.49,78,1
1117991362,5102014,790,14.99,13.49,79,1
1117991365,912467,794,14.99,13.49,79,1
1117991366,5165507,796,14.99,13.49,79,1
1117991506,966513,798,14.99,13.49,79,1
1117992765,4880083,94,14.99,13.49,94,1
1117993011,619510,29,14.99,13.49,29,1
1117993018,1185942,426,14.99,13.49,42,1
1117993400,2223547,431,14.99,13.49,43,1
1117993405,2216062,446,14.99,13.49,44,1
1117993406,2216063,487,14.99,13.49,48,1
1117993410,9162566,54,14.99,13.49,54,1
1117993411,9162567,556,14.99,13.49,55,1
1117993461,3015222,599,14.99,13.49,59,1
1117993464,3015246,630,14.99,13.49,63,1
1117993466,3015220,658,14.99,13.49,65,1
1117993467,3015247,678,14.99,13.49,67,1
1117993475,3015218,686,14.99,13.49,68,1
1117994056,1856290,687,14.99,13.49,68,1
1117994059,1856291,69,14.99,13.49,69,1
1117994099,2120667,698,14.99,13.49,69,1
1117994118,1856277,709,14.99,13.49,70,1
1117994292,3389009,720,14.99,13.49,72,1
1117995070,1929662,724,14.99,13.49,72,1
1117995073,2174907,728,14.99,13.49,72,1
1117995103,2113755,732,14.99,13.49,73,1
1117995104,619913,738,14.99,13.49,73,1
1117995105,619914,749,14.99,13.49,74,1
1117995116,619915,756,14.99,13.49,75,1
1117995119,628921,759,14.99,13.49,75,1
1117995130,628922,765,14.99,13.49,76,1
1117995140,1482623,768,14.99,13.49,76,1
1117995141,1482618,780,14.99,13.49,78,1
1117995170,2113736,785,14.99,13.49,78,1
1117995200,1036230,789,14.99,13.49,78,1
1117995216,1596589,790,14.99,13.49,79,1
1117995233,512129,794,14.99,13.49,79,1
1117995240,837015,796,14.99,13.49,79,1
1117995250,1048386,798,14.99,13.49,79,1
1117995255,1048391,94,14.99,13.49,94,1
1117995315,1929663,29,15.99,14.39,29,1
1117995320,9162568,426,15.99,14.39,42,1
1117997061,837011,431,15.99,14.39,43,1
1117998053,22554,446,15.99,14.39,44,1
