BarCode,STOREID,ORIGINAL_PRICE,CURRENT_PRICE,QTY_MARKDOWN
5010482320232,852,1.65,1.65,2
5390171002503,1349,1.75,1.75,9
5000231049910,918,1.5,1.5,6
5011010292212,613,2.5,2.5,17
5000232027146,925,1.3,1.3,2
5000237060964,134,0.79,0.79,24
5056032946965,1386,4.99,4.99,2
5016236034189,151,4,4,4
9770261307927,1333,2.5,2.5,20
8445290752116,868,0.65,0.65,12
5010034008199,1449,1,1,2
5000354700064,1225,0.9,0.9,22
5010482339500,1206,4.25,4.25,3
5037241250760,1367,0.5,0.5,17
5056032967137,1224,29.99,29.99,17
8422443001802,421,8.95,8.95,15
8711327585782,243,5,5,10
5055028356672,889,2,2,12
5017931255756,165,2,2,22
5013967011557,955,23.99,23.99,11
5010482406974,324,10,10,2
850428001093,1615,0.25,0.25,13
5012159027536,1327,5,5,12
7622202252976,179,5.5,5.5,24
7804320301174,73,8.25,8.25,11
630128635084,1582,3.5,3.5,8
8711700709989,734,2,2,12
5010482953652,659,4,4,3
5010482842543,827,2.5,2.5,18
5449000221957,390,4.81,4.81,17
5060057904602,676,2,2,2
5010482784485,75,3,3,13
8690089080530,1488,5,5,2
5010035167697,1690,3.5,3.5,8
34000937431,1388,1.5,1.5,16
5000221605713,1230,2,2,9
5000101101267,266,1.75,1.75,24
71106061776,230,2.25,2.25,3
5099339002859,982,1.25,1.25,25
8435477905275,78,1,1,14
5010482923327,891,1.25,1.25,9
4002971177008,1487,1.01,1.01,25
5056283854385,75,2.5,2.5,16
5010482391898,629,12,12,12
7613034969026,1461,3,3,24
9770956805257,1460,1.4,1.4,4
5010482916817,985,10,10,11
7322541452906,650,14,14,14
5051184000091,1283,0.01,0.01,10
5010482400576,96,2.75,2.75,3
5010482892296,1724,5,5,13
5010482885540,1648,5.5,5.5,16
5056170387941,1250,1,1,23
7804320457956,533,2.49,2.49,12
5010338000264,628,2.5,2.5,5
5016346233311,1401,1.75,1.75,1
5390494002259,976,0.85,0.85,23
5010482274955,1627,1,1,20
5021878001642,971,1,1,1
7804320746685,1496,5.25,5.25,7
5055028356689,376,2,2,9
5010482861445,1581,1,1,4
5010622005029,57,1,1,22
4025500280291,714,2.65,2.65,22
80310549,415,0.59,0.59,23
5010482556570,367,3.75,3.75,20
5000354919565,1785,3,3,12
5057624867958,129,2,2,5
5000118047817,1645,12,12,21
5025820008697,753,1.5,1.5,14
5055192662586,1388,17,17,20
5391521830388,320,1.35,1.35,22
5010494450309,1249,29,29,7
5000354168543,220,1.5,1.5,15
5012583002802,1462,4,4,6
8710508923191,743,1,1,16
5410126656145,712,1.5,1.5,5
5000387905412,953,6.99,6.99,5
5010482403447,352,4,4,5
5000242454215,1729,2,2,12
8711327611757,1332,3.5,3.5,23
5053941061086,1299,0.01,0.01,5
5011096010564,881,2.5,2.5,5
50237890,1238,1,1,16
5025364003578,565,2,2,6
5010287490116,1338,0.5,0.5,24
5018605169799,1256,2,2,2
7622210295767,211,1.5,1.5,15
7622201386757,1708,1.25,1.25,8
5010482529819,822,1.79,1.79,1
5010029217766,736,1.75,1.75,25
8445290160799,374,7,7,21
5010482415679,1327,2.5,2.5,18
5000354912719,822,2.7,2.7,20
5010482782641,1209,1,1,18
5021932023061,790,7,7,25
5060549640193,1583,1.25,1.25,17
5019150001596,1361,2.49,2.49,11
5060193935683,669,1,1,14
3049197100275,7,28,28,23
5010092736812,288,1.8,1.8,17
5057693031120,183,3.49,3.49,7
5035139215044,952,0.5,0.5,6
4081800119327,783,3.5,3.5,1
5010482922252,17,4,4,4
9415886973910,38,0.5,0.5,19
5015934676356,89,4,4,15
5709152020670,138,3,3,3
5010482403324,561,5,5,14
6937643575227,1713,1,1,9
7322542150191,705,5,5,24
5011546446059,858,5.91,5.91,5
5000328013626,1536,0.75,0.75,11
4002359650543,765,2.28,2.28,5
5013026198052,1752,5.4,5.4,16
3800020453452,357,0.1,0.1,19
810116125388,490,2,2,9
5000143920529,168,11,11,8
8410076472014,1582,2,2,6
8715700125763,1454,2.25,2.25,2
88004023492,1350,17.5,17.5,19
5000232853622,1233,0.65,0.65,4
4006592048532,21,5,5,24
5056170383370,145,1,1,17
8015673032823,1238,3,3,20
5000168040738,1212,1,1,15
8710447398197,974,2,2,23
5011096009483,1380,1,1,14
4101540710612,1539,2,2,21
5010482946487,868,3.6,3.6,15
5060039254787,1230,1.5,1.5,14
5010034514201,140,1.5,1.5,4
5397136003957,1243,2,2,13
5011096009872,1299,2,2,5
5010482274955,210,1,1,10
5011476100175,774,2.75,2.75,7
8714100636275,1731,3.5,3.5,5
3023290070208,594,1.75,1.75,21
5019575020134,671,1.5,1.5,16
634158932236,829,1,1,6
5010482867973,909,2,2,1
5010482374709,787,4.75,4.75,12
5056492900248,1311,2,2,3
8008857393483,1574,2.5,2.5,16
8001090977762,307,2.5,2.5,5
5010482797850,1729,1.25,1.25,18
67742873668,1429,0.1,0.1,4
5060638520344,20,2.75,2.75,2
4100290024758,543,3.5,3.5,7
5010605295164,1485,2.5,2.5,17
5010482220617,1468,2.4,2.4,14
5012136012159,1522,4.8,4.8,24
5391509230568,1731,5.5,5.5,2
5010238020355,634,4,4,17
5015821159320,302,7.5,7.5,8
50225552,274,1.65,1.65,6
5449000136336,1678,3.5,3.5,21
5015934762264,220,1,1,6
5000382105718,1256,6,6,10
5000328020297,711,1.5,1.5,1
5098715005743,274,2.5,2.5,18
7622202026560,476,5.5,5.5,9
7622201441975,277,0.1,0.1,3
5060569490112,178,3.75,3.75,24
5010663807323,371,1.25,1.25,7
5016805002137,1695,2.5,2.5,25
5410091652265,184,3.5,3.5,18
8714100534427,362,2,2,6
5998749125649,9,1.31,1.31,23
5010482942748,585,2.4,2.4,9
5010394004619,1628,1,1,12
5010482943097,898,3.75,3.75,15
5030039002992,1425,2,2,13
5010998000017,330,9.5,9.5,22
8001090824783,1209,6,6,21
630996752494,272,9.99,9.99,19
5010482911683,1264,2,2,18
5053827197182,1449,2,2,16
5099823014429,551,1.4,1.4,21
5010482415082,91,1.8,1.8,15
8001841793399,357,6,6,5
5011069162658,1373,1.25,1.25,11
5000168208763,1245,1.5,1.5,2
9771467705043,193,0.79,0.79,5
5057624026355,1658,2.5,2.5,18
5055180685795,1260,5,5,18
8000500247150,408,5,5,20
5016157075674,297,8,8,1
5011166058175,1458,12.99,12.99,13
5014115001024,1556,2,2,5
5010482414665,558,5,5,4
3017627101604,78,1.75,1.75,24
5011417554418,1349,1,1,21
5010482747381,323,1.5,1.5,23
5017342005483,645,1,1,20
5025123430713,663,9.99,9.99,19
5010482923310,1553,1.25,1.25,21
5038135563553,783,1.99,1.99,1
5013931016489,600,1.5,1.5,1
5053990107476,1685,8.75,8.75,7
8717163607282,1366,2,2,25
5015302165888,316,2.5,2.5,21
5018605616118,584,4.5,4.5,16
3141360050001,1561,5,5,15
5010236104736,584,1,1,12
5031416020806,139,1,1,10
5000168003405,124,2,2,19
6291100605736,891,1.5,1.5,23
5015821159375,910,2.5,2.5,19
5010478657816,764,0.1,0.1,9
5010186019265,443,1.99,1.99,4
5000237088296,1702,0.75,0.75,5
5024996705614,344,24.99,24.99,14
5010029214994,390,1,1,1
4009900513906,1517,2.75,2.75,10
8001585001026,610,1.25,1.25,4
5010035068383,211,2.5,2.5,16
5010482584658,282,1.5,1.5,6
8720182531049,446,3,3,1
5056499911711,1506,5,5,25
8445290044822,1518,3.85,3.85,24
5010482927189,1478,1.75,1.75,2
5011553400679,933,2,2,1
5011069151348,368,1.95,1.95,18
5010482336790,517,3.5,3.5,19
5056192407542,1774,0.5,0.5,11
4251097416267,890,1,1,11
5037713024882,230,3.95,3.95,13
5010482948566,50,1,1,17
8410261642444,599,1.5,1.5,18
9772052578653,819,1.6,1.6,3
5060206743007,932,1.25,1.25,3
5060298575418,1519,2.5,2.5,5
5010482912581,373,4.5,4.5,12
8008863057904,1541,7.5,7.5,24
5060115873109,64,1,1,21
5060096611622,1498,6.99,6.99,9
5017342005483,1529,1,1,5
5010482339500,235,4.25,4.25,15
5099228001666,1243,3.5,3.5,18
9770956805950,913,1.4,1.4,14
5410316951364,350,5.99,5.99,9
5000159571357,1427,2.5,2.5,15
5012427143906,17,1,1,17
5010482912413,768,1,1,21
5022822206595,371,0.5,0.5,16
5024996859669,1672,25,25,22
5010482954734,24,2,2,20
5010375441082,777,17,17,4
5000116124596,132,3.87,3.87,1
3029440004024,617,25.99,25.99,7
5010482187439,1358,2,2,10
5010482813673,677,2.5,2.5,8
5025148135945,999,22.5,22.5,15
5010338000523,121,2.55,2.55,23
5056170363198,660,1,1,20
7622202006722,1748,1.25,1.25,10
5010236116784,498,4,4,14
5099810150437,984,2,2,18
8690325506886,660,4.5,4.5,18
7613034599612,10,1,1,17
5025820008727,800,6.5,6.5,22
5010238020171,618,2,2,19
5000227000536,1624,2.5,2.5,13
5060573540674,724,2.99,2.99,25
5060110484041,37,3.5,3.5,20
5060140280415,1520,0.5,0.5,2
5015934771846,955,0.1,0.1,6
5000226604964,71,0.8,0.8,1
5060471609367,541,1,1,23
5011061106650,1249,0.1,0.1,7
5053083098964,1230,14.99,14.99,24
5025301880408,605,15,15,22
8712000054960,159,4.5,4.5,18
5410316963220,1789,13.99,13.99,19
5010478417816,735,5,5,1
5010482838720,824,1,1,10
5010511480159,147,2.5,2.5,16
5010238017768,860,2,2,23
5060342471758,897,1.39,1.39,19
7791540047862,1303,6,6,3
5000159569057,617,6,6,5
5053083136727,120,4.99,4.99,20
4060800305961,1685,11.25,11.25,1
5010482358259,817,4,4,5
887961530001,372,10.99,10.99,8
5015934774236,129,2.5,2.5,25
5011417566329,963,1,1,15
5000289929899,951,2.19,2.19,14
7612100808382,1466,4.5,4.5,5
5055945401912,1300,1.18,1.18,17
5711953196508,631,2,2,23
9771359067334,263,1.5,1.5,1
5000128629126,1362,4.1,4.1,25
7613034259301,1543,1.5,1.5,24
34000312177,368,2.5,2.5,20
5010494450309,197,29,29,10
5060061217477,943,1.69,1.69,17
5010019637604,1466,37,37,10
8001841585901,283,9.75,9.75,20
8693029607293,1359,0.75,0.75,12
5010228013114,181,2.75,2.75,15
5000227000413,598,2,2,17
5025820007980,671,6.8,6.8,21
9015340103176,192,1.35,1.35,25
5010482923822,1401,4,4,19
7622210989482,133,3.2,3.2,11
4060800172419,788,1,1,6
50431007,594,2.39,2.39,10
8690089025616,59,5,5,22
4007993021612,248,2.5,2.5,16
4025500276737,319,2,2,3
5998749139547,1806,1.31,1.31,7
5010102240445,779,1.5,1.5,9
7622210658708,76,1,1,23
7613287898593,1795,1.75,1.75,19
5000128700375,1398,2.5,2.5,17
8700216475143,615,11,11,23
5060683278658,973,1,1,20
5000159372343,951,1,1,2
5021932010610,734,5.25,5.25,16
8711000510643,108,1.1,1.1,14
5000171057860,193,0.75,0.75,25
5000207582502,1769,1,1,14
720495922327,949,2,2,15
5010482538545,921,3.5,3.5,24
5010482876043,1556,0.5,0.5,16
5011166059097,1728,16.99,16.99,14
5060476793993,984,1,1,18
5055180666367,818,5,5,11
5000318107540,97,0.75,0.75,13
5026180064859,395,2,2,13
8410076471222,123,3,3,23
5010482868499,1365,1,1,21
5000168200941,1376,1,1,23
8606018945290,19,2,2,3
5010024160814,1204,1.65,1.65,1
3175460000017,523,1.6,1.6,10
8700216464987,625,12.75,12.75,20
8030705015001,1499,1.25,1.25,7
5050665044845,101,0.5,0.5,2
8445291331358,98,3.5,3.5,13
5000205049243,334,5,5,3
5022822180437,222,20,20,17
5060215551051,995,1,1,15
8710447414873,1554,8,8,22
5065013305264,446,1.5,1.5,15
9771751628157,220,1.6,1.6,13
5099649002150,913,2,2,14
4010352046201,761,1,1,17
5010482799878,187,3,3,17
8720181295584,714,2.75,2.75,10
5010482694821,1465,1.5,1.5,11
629014018735,351,0.1,0.1,18
8435608806891,959,3.5,3.5,13
96141649,339,11.53,11.53,1
5059319028095,995,1.64,1.64,25
5010482793982,1658,3,3,23
5000354907876,158,1,1,7
5010134917391,781,5.99,5.99,7
5015302422615,1359,0.5,0.5,25
5060751215608,395,1.5,1.5,4
3512690001009,262,5,5,17
5060541320000,51,1.25,1.25,3
5010482258924,590,1,1,12
8938506311240,83,1,1,21
5000237137987,1540,2.5,2.5,19
3256540000834,1510,1,1,11
5010482182779,108,3.5,3.5,6
5013424121133,1307,1.5,1.5,20
5010386104686,133,2,2,4
5014234085882,1520,1.35,1.35,10
8410376039740,1695,1,1,21
5390003011253,64,1.5,1.5,6
5010482358266,94,4,4,14
7322541452906,1368,14,14,17
7393714515506,1221,2.5,2.5,2
5060677901821,1636,1.98,1.98,18
8410261612140,853,2.25,2.25,9
5060549640087,1648,2.5,2.5,6
5070003625505,1776,2,2,2
5000168187105,438,1,1,24
9417986944951,170,1,1,13
48256293210,313,1,1,17
634158499388,969,9,9,21
5056492900651,1579,2,2,13
5000159461412,592,2,2,15
5060677903856,554,3,3,3
5000116110544,893,2.75,2.75,18
5020411123124,894,1.5,1.5,17
3024480000357,571,20.49,20.49,8
5390171003517,24,3,3,19
5000328373362,1213,2.15,2.15,7
5600224301423,999,10.41,10.41,6
5000168098593,22,0.89,0.89,14
5099339010137,597,1.5,1.5,14
5050028198789,284,1,1,4
5010482916190,176,3.75,3.75,16
3514310000027,252,8,8,23
5000104117838,1311,5.25,5.25,23
9300617065074,1344,2.5,2.5,14
3329770006980,410,1,1,9
8710521102139,1810,16.99,16.99,13
9770968353098,33,4.99,4.99,21
5060166696795,1642,1.75,1.75,12
5010482912017,1266,4,4,9
5060147110258,958,1.25,1.25,10
4062139015580,725,11,11,8
3512030834021,1530,2,2,4
5014067245873,321,1.25,1.25,11
5000225057716,1561,1.85,1.85,13
7622201765446,294,2,2,9
5016901002710,1531,8,8,7
9770960357827,981,1.55,1.55,16
5010482678982,631,2,2,1
5011579450511,1225,1.1,1.1,16
5000221606789,1371,2.25,2.25,11
4084500359802,1227,3.5,3.5,16
4770608255862,434,15,15,11
5000159550345,221,2,2,21
5022825304960,850,1.99,1.99,22
5707196350951,1510,1.5,1.5,18
5010482869953,915,29.99,29.99,5
5011929180075,612,1.5,1.5,10
5050313200036,1360,1,1,5
5010482941048,1423,4,4,24
7610900020089,1717,1.75,1.75,14
5014379012507,897,7,7,5
5000157000231,1336,1,1,4
5391527071488,329,3,3,15
5010482421007,1401,4.5,4.5,3
5998749138533,1366,1.85,1.85,12
5010482933982,1767,3,3,15
9311789277561,1737,9,9,24
9415305000791,162,7.99,7.99,4
5060002470077,1455,1.95,1.95,6
3469891133377,396,4.69,4.69,3
5011255505009,344,3,3,11
5410358452515,292,1.25,1.25,13
72417169380,1257,2.75,2.75,22
5000204889932,757,3.5,3.5,24
5027951008003,613,2,2,19
8410005421052,255,13.49,13.49,19
5017931255626,1367,2,2,23
5014776002903,1581,1.5,1.5,4
5010482168797,565,4,4,15
5010482688554,1355,2,2,12
5060988810058,737,2.5,2.5,3
8719200086036,1353,0.89,0.89,3
5010482187651,103,1.75,1.75,11
5010482913236,1522,3.5,3.5,12
5000205049243,324,5,5,16
3014260251147,271,5,5,3
9002490263881,1277,5,5,17
5011187104318,1459,1.71,1.71,13
8718951592766,33,1.75,1.75,21
5000171058874,850,3.75,3.75,5
5010186012860,1758,3.75,3.75,13
5010482907341,212,3,3,13
5057693040320,1640,14.99,14.99,24
5053249266695,222,0.8,0.8,15
5010482857035,1712,0.5,0.5,9
5060061302890,438,14,14,11
50107216,370,8,8,20
67742670205,759,0.5,0.5,18
7393714646200,1581,1.99,1.99,23
8998103001456,260,0.99,0.99,18
5010228002910,735,1,1,25
5015934544969,917,4,4,6
5060318662753,1264,1.09,1.09,22
5010482368500,307,4.5,4.5,18
5000159530750,303,1.35,1.35,3
5021961193797,1246,12.99,12.99,13
5018222002745,254,3,3,24
7804320198385,242,15.99,15.99,1
5013803824822,237,1,1,9
4008429105258,1431,5,5,14
5000328024189,168,1.5,1.5,9
5061013962308,505,1.65,1.65,9
6009880909988,311,6.75,6.75,17
5011962995704,1302,2,2,3
5010482211868,1454,2.25,2.25,2
4823116800434,1552,7.5,7.5,15
5060029910587,1459,2.85,2.85,10
5010482415105,575,1,1,23
8723400799351,824,1.25,1.25,13
4001724819608,918,3,3,12
5000157062734,326,0.85,0.85,23
7613036913027,101,10,10,19
5017600030493,1507,1.15,1.15,7
5027974566177,1269,2,2,25
5010482277635,617,4,4,20
5010482905187,811,2,2,10
8712561601863,40,2,2,14
74472081423,66,2,2,6
5000237124772,963,1,1,13
5010482799816,108,3.25,3.25,14
5010482403706,841,1.75,1.75,9
5010718204817,559,0.9,0.9,1
5011032580168,715,4,4,8
5011096008486,448,2,2,21
3574661264844,1495,1.5,1.5,14
9312088003981,124,9.99,9.99,11
3760258222131,31,2,2,13
8964000942109,634,1,1,6
8720665000017,293,1,1,18
5010482222376,768,4,4,16
5010677012232,951,16.45,16.45,2
5033298005773,39,1.5,1.5,17
5022551816560,1525,1.59,1.59,16
5010482944612,829,3,3,11
5012254061251,1670,3,3,12
4009900549394,961,2.5,2.5,25
8700216761154,757,14,14,17
5010482797706,588,1.5,1.5,9
5015821145040,1254,1.25,1.25,12
7613035477513,1226,5.49,5.49,16
5010745053730,49,1,1,16
5410438037953,372,2.5,2.5,15
5024996704990,61,9.99,9.99,7
5020411127962,1243,0.01,0.01,18
5010482385279,314,1.35,1.35,2
5010658304462,783,8.75,8.75,13
5010038482797,792,2.25,2.25,1
5038135563553,1263,1.99,1.99,15
5065013305004,1499,2,2,24
8711327667730,683,5.5,5.5,12
7311100328004,1556,2.59,2.59,4
8001841229959,1461,10,10,5
5000354907425,683,0.5,0.5,1
5000205048048,1806,3,3,19
630996284056,253,6.99,6.99,4
5099338026030,721,2.5,2.5,2
5010482948979,1484,2.5,2.5,7
5010482165291,919,3.75,3.75,16
5011055299696,16,1.75,1.75,23
8710908351433,586,7.5,7.5,25
5010482876319,759,2.5,2.5,18
5014555025789,753,4,4,2
8711700943536,95,1,1,4
87170184,420,1.5,1.5,16
5000328553221,965,1,1,13
5013803997106,799,1.75,1.75,13
5061039210049,1336,2,2,19
5025728030325,311,6,6,22
5010482210588,1401,0.75,0.75,23
5015302417390,943,2.49,2.49,13
5028931076531,1509,2,2,19
5000159543071,780,3.1,3.1,11
5025514001133,1766,2.25,2.25,9
8712561488839,919,1.75,1.75,2
5000208084524,1733,1,1,8
5000168035857,1465,1,1,19
3760049799156,564,1.75,1.75,2
5449000043689,625,3,3,4
5056283861161,84,0.1,0.1,11
5011376000148,1690,1.2,1.2,7
5010478368712,932,5.25,5.25,4
5011231900002,739,0.5,0.5,24
8437010036002,2,10.3,10.3,14
5010482874551,916,2.5,2.5,23
5010482951931,283,2.5,2.5,10
5000161011780,939,0.55,0.55,8
5000205049144,912,5,5,4
5010482859633,1460,3.5,3.5,1
5000232902450,939,0.88,0.88,13
5010482880620,177,3.5,3.5,16
5015934087404,387,0.25,0.25,3
5010482552640,45,3.5,3.5,20
8714100263969,266,1.5,1.5,4
5010029219289,591,3.5,3.5,15
11179903719,923,0.5,0.5,17
5010482911386,1326,1.87,1.87,18
37600350419,1611,2.5,2.5,24
5010134914116,668,6.99,6.99,25
5020580025526,308,1.12,1.12,11
5010482888145,1539,2.5,2.5,3
5000189279100,274,1,1,16
5099530005611,1553,2,2,14
3065890124967,252,10,10,21
5060152095090,1655,12,12,7
5015759001456,1576,2.39,2.39,3
655762100583,388,1.25,1.25,7
5010482327903,872,4.75,4.75,15
5054061081893,273,2.99,2.99,7
5390053001457,860,2,2,7
5010482584689,779,1,1,22
8712100791321,1409,0.5,0.5,14
5060201181781,1251,0.62,0.62,17
8000300430554,827,1.65,1.65,12
5060956430264,657,1,1,20
5059471000069,145,3,3,3
5021932010610,1304,5.49,5.49,7
5010482923327,1555,1.25,1.25,16
8008857310480,1355,1,1,20
8002270686764,223,4,4,7
4008211000891,1210,2.5,2.5,2
5018605004762,1627,1.5,1.5,25
5015934423035,364,4.99,4.99,21
8717644012208,1725,2,2,25
3480042010064,913,17.5,17.5,23
5032570024358,930,1.25,1.25,20
5024996905533,1323,20,20,1
7613032592776,339,0.1,0.1,9
5000328033853,822,2.5,2.5,21
5000108030553,1597,3.28,3.28,24
788821030016,376,1.15,1.15,11
5012254068731,1706,1,1,14
4060800304322,1572,2,2,20
5000116108916,1648,4,4,22
5010663818534,159,1.25,1.25,16
5010482442934,1766,12.5,12.5,11
5000232004048,738,1.75,1.75,19
5000234055222,1709,2,2,1
5022313121598,782,2.5,2.5,8
5059319036373,426,3.5,3.5,5
5060859910009,1449,2,2,24
5055973210630,973,5,5,22
5015821146405,144,3,3,15
5000232844279,618,0.8,0.8,13
85000024171,414,18.99,18.99,3
7613035690639,1263,3,3,6
5033747012406,1539,0.4,0.4,8
5011061115980,1415,2.5,2.5,18
5011009103161,1765,1.85,1.85,10
4025500277468,1447,2.65,2.65,2
5000354920028,1576,0.8,0.8,3
5010482943219,721,2.5,2.5,11
5099678307073,450,1.25,1.25,19
5010044002132,637,1,1,3
8904063200020,180,0.5,0.5,3
5010993372874,132,7.99,7.99,22
5010482825782,237,1.95,1.95,7
8700216185615,447,2.5,2.5,12
8435201703511,490,1,1,7
5010482858841,1500,2.25,2.25,7
5010084905028,40,1,1,3
5010102241183,9010,3.5,3.5,16
5025453000853,1611,1.4,1.4,13
7501035042384,1273,17.99,17.99,15
8001090430885,201,2,2,7
5010482357740,166,0.75,0.75,5
5010038442838,652,15.49,15.49,17
3023290070222,574,2.5,2.5,8
5022240017025,41,1.18,1.18,1
5014442000899,952,2.58,2.58,23
5056053304706,89,1.15,1.15,5
7017705737,259,2.5,2.5,11
5390494003270,183,1.75,1.75,12
9772052578738,603,1.6,1.6,8
9415886983001,959,3,3,10
5060407540283,1698,3.95,3.95,24
5010482946289,714,1.85,1.85,14
5060002470206,1280,3.2,3.2,3
5025820006594,272,0.1,0.1,6
7622201460761,1717,2,2,22
5010034007390,1306,0.01,0.01,8
5000116125289,215,2.5,2.5,14
5010236101315,844,2.5,2.5,19
8000500366073,1398,3,3,25
5035766044161,1315,13.25,13.25,15
4015400680352,450,1,1,19
5000127073616,1589,3,3,10
5010482186579,1467,11,11,7
5020628001451,702,6.5,6.5,21
7702018997978,215,3,3,25
5054267500259,812,10.5,10.5,22
5070000471549,1527,1,1,2
8712561312318,1604,6,6,17
5099061000475,442,2.97,2.97,10
5013427002484,1795,1.5,1.5,2
5032678008960,1266,3.55,3.55,1
8710522427668,1654,1.75,1.75,21
5014234085516,1580,2.25,2.25,21
5030039006112,280,1,1,12
8001090672285,710,10,10,9
5010482896928,136,10,10,19
7622210480002,707,1.25,1.25,19
5390377955306,634,1.5,1.5,20
5020322001436,1780,2,2,20
5010658318162,676,7.49,7.49,19
9415886973699,316,0.1,0.1,15
5000112630671,956,1.8,1.8,5
5449000214553,251,2.4,2.4,23
7622210592965,406,1,1,4
5061066150196,1205,1,1,3
5010482746414,1401,2.95,2.95,11
5010482915896,1727,1.75,1.75,21
5391521830333,138,1,1,10
5449000053909,1366,2.65,2.65,25
7622210858085,1313,0.25,0.25,20
5055180677561,995,0.5,0.5,24
5000158065888,1623,4.5,4.5,21
7613030955016,1544,5,5,10
5000204882568,1247,1.5,1.5,14
5060466510500,753,1.69,1.69,25
5010482403058,1729,2.5,2.5,11
5011417564776,1607,1.75,1.75,16
5010482786458,380,1.75,1.75,14
5060072990444,398,1.75,1.75,8
5056283882722,1453,1,1,9
5060318661817,288,1,1,13
8410136030765,1630,4.25,4.25,19
5056103400662,320,5.99,5.99,2
501048100610,1317,2.5,2.5,25
5010482916145,439,6,6,12
5397005909083,1303,1.55,1.55,21
5000116125272,147,5.8,5.8,12
8001090227911,960,2,2,3
5000159451000,348,1.5,1.5,10
8001841105543,338,9,9,24
5022458018173,983,1,1,6
5010482818586,490,4.5,4.5,14
5000143941913,1716,12.45,12.45,18
5056170387989,1757,0.1,0.1,11
7622300219864,1623,2.45,2.45,7
5010718403005,1335,1.35,1.35,15
5391509230568,1694,5.5,5.5,22
8720182537119,1435,3,3,10
5025165357429,1759,4,4,23
8719497603305,1796,2.49,2.49,12
5010482592660,795,4.19,4.19,2
5060152093911,22,6.75,6.75,9
5010482912758,1798,2.25,2.25,16
5015759000725,702,2.39,2.39,13
5060054134132,753,1.19,1.19,22
5011013502967,303,16,16,1
8001090369109,272,5.25,5.25,9
5012583200802,440,1.25,1.25,9
9770307757310,1396,0.9,0.9,13
5900259099129,807,1.75,1.75,10
4025500214807,125,2,2,20
5010482874612,225,2.5,2.5,8
5011417561713,1520,1.75,1.75,24
85000024973,310,8.49,8.49,24
7622201102197,1808,0.1,0.1,6
5011032581622,211,3.95,3.95,1
5020322000224,925,2.6,2.6,19
8410076621030,1508,1.45,1.45,5
5099801005043,404,1,1,13
8001291057515,967,13,13,20
5000328027654,380,1.5,1.5,23
7322541201894,1590,1.12,1.12,14
5056175986460,712,1,1,10
5011096008554,1772,1.75,1.75,13
5010482659264,419,0.49,0.49,7
5796321475126,1808,33.99,33.99,23
5011041001975,502,1.6,1.6,11
5000118047794,1427,12,12,21
5010459015178,1342,0.5,0.5,25
5011031083028,1554,1,1,11
5027342002290,1259,2.19,2.19,1
4820179258820,722,0.5,0.5,14
8001585001309,238,1.31,1.31,15
5000354913716,813,1.8,1.8,2
5010052111369,446,3.75,3.75,5
5010482876821,1485,10,10,25
9771751628249,250,1.6,1.6,5
5010375502066,1688,8.99,8.99,16
8410702036887,983,4.99,4.99,16
48526006328,1780,1,1,24
5010482867942,594,3,3,25
5015934204122,795,13.49,13.49,1
5010482713669,1632,1,1,6
8700216738217,952,15,15,22
5010482368319,1373,1.85,1.85,16
5013635420506,1475,1,1,7
5010482208172,1516,1.5,1.5,5
5410358452515,1624,1.25,1.25,2
5060053601086,350,2.5,2.5,19
5010482572426,219,2.25,2.25,15
8711327374324,1221,5.5,5.5,19
629014090731,605,5,5,21
5060414330518,361,2.25,2.25,3
5019520008736,1229,2.5,2.5,6
5000171057778,867,3,3,22
8445290863331,1385,6,6,12
9322214010646,1690,2.49,2.49,21
5027951008621,1529,1,1,7
5449000011527,101,11.5,11.5,2
5010482306595,1478,4,4,23
5060476795959,872,1.75,1.75,14
5390054049175,689,1,1,1
5000157063236,1771,1.7,1.7,8
9414416216015,18,4.99,4.99,17
5054061101737,1569,24.99,24.99,24
5010482843984,1277,4,4,18
5000342000657,1678,1.25,1.25,23
5060638520344,1617,2.75,2.75,21
5000128591508,418,2.95,2.95,15
5011026005233,313,1.45,1.45,21
5060039252141,767,1.7,1.7,25
5010482144326,626,1.25,1.25,16
5023734165604,574,1.5,1.5,25
5056192402868,847,0.5,0.5,9
5029053578200,1478,2.25,2.25,20
5000208002450,1250,2,2,11
3600541381742,782,3.5,3.5,10
5010482252359,964,2.25,2.25,13
5000232875235,946,2.7,2.7,25
5010482916053,835,5.5,5.5,10
5000157076410,415,4,4,9
5010123722708,953,3.75,3.75,9
9333527030986,576,7.99,7.99,13
5021932020541,115,5.5,5.5,11
5054267000629,1615,3.25,3.25,5
5010482731328,1664,10,10,7
5010049001956,1361,1,1,13
8801073210776,357,1.4,1.4,8
5033298007500,1615,3.5,3.5,24
5449000673039,304,2.65,2.65,16
9770307017223,678,1.4,1.4,19
5391520565380,23,4,4,10
5000232878434,1214,1,1,12
5016932112105,1372,2.25,2.25,14
5010482199005,596,1,1,17
5013427019062,1594,1.85,1.85,22
5035766049920,103,2.85,2.85,24
10700021526,16,2,2,23
5010482240004,413,1.75,1.75,14
5010482708993,725,1.5,1.5,7
5035230100010,587,0.95,0.95,23
5057624877926,716,2.5,2.5,10
5011096063294,1366,1.15,1.15,4
5000205050720,25,4.75,4.75,7
4011100012721,177,0.7,0.7,24
5099873002032,1640,18,18,23
5060693530166,449,0.1,0.1,2
